gene	accession	ref_hits	ref_agree	ref_disagree	ref_unnamed	disagreeing_refs	eggnog_status	eggnog_name	flag
flie	GCF_900637395.1	5	5	0	0				
flie	GCF_905120465.1	5	5	0	0				
flie	GCF_905120475.1	5	5	0	0				
flif	GCF_000012965.1	4	4	0	0				
flif	GCF_000021725.1	4	4	0	0				
flif	GCF_000024885.1	5	5	0	0				
flif	GCF_000092245.1	5	5	0	0				
flif	GCF_000147355.1	5	5	0	0				
flif	GCF_000155475.1	5	5	0	0				
flif	GCF_000162575.1	5	5	0	0				
flif	GCF_000183725.1	5	5	0	0				
flif	GCF_000194135.1	5	5	0	0				
flif	GCF_000196135.1	5	5	0	0				
flif	GCF_000200595.1	5	5	0	0				
flif	GCF_000242915.1	5	5	0	0				
flif	GCF_000254135.1	5	5	0	0				
flif	GCF_000259275.1	5	5	0	0				
flif	GCF_000265295.1	5	5	0	0				
flif	GCF_000420385.1	5	5	0	0				
flif	GCF_000445475.1	5	5	0	0				
flif	GCF_000507845.1	5	5	0	0				
flif	GCF_000518225.1	5	5	0	0				
flif	GCF_000568815.1	5	5	0	0				
flif	GCF_000597725.1	5	5	0	0				
flif	GCF_000686565.1	5	5	0	0				
flif	GCF_000687535.1	5	5	0	0				
flif	GCF_000736415.1	5	5	0	0				
flif	GCF_000744435.1	5	5	0	0				
flif	GCF_000762845.2	5	5	0	0				
flif	GCF_000762875.2	5	5	0	0				
flif	GCF_000763135.2	5	5	0	0				
flif	GCF_000765805.2	5	5	0	0				
flif	GCF_000765905.2	5	5	0	0				
flif	GCF_000813325.1	5	5	0	0				
flif	GCF_000816185.1	5	5	0	0				
flif	GCF_000816305.1	5	5	0	0				
flif	GCF_000816785.1	5	5	0	0				
flif	GCF_001282945.1	5	5	0	0				
flif	GCF_001283065.1	5	5	0	0				
flif	GCF_001298465.1	5	5	0	0				
flif	GCF_001457695.1	4	4	0	0				
flif	GCF_001602095.1	5	5	0	0				
flif	GCF_001687475.2	5	5	0	0				
flif	GCF_001693335.1	5	5	0	0				
flif	GCF_001723605.1	5	5	0	0				
flif	GCF_001956695.1	5	5	0	0				
flif	GCF_002021925.1	5	5	0	0				
flif	GCF_002080395.1	5	5	0	0				
flif	GCF_002104335.1	5	5	0	0				
flif	GCF_002119425.1	5	5	0	0				
flif	GCF_002139855.1	5	5	0	0				
flif	GCF_002139875.1	5	5	0	0				
flif	GCF_002139915.1	5	5	0	0				
flif	GCF_002139935.1	5	5	0	0				
flif	GCF_002238335.1	5	5	0	0				
flif	GCF_002335445.1	5	5	0	0				
flif	GCF_002837275.1	5	5	0	0				
flif	GCF_003063245.1	5	5	0	0				
flif	GCF_003063295.1	5	5	0	0				
flif	GCF_003245365.1	5	5	0	0				
flif	GCF_003316695.1	5	5	0	0				
flif	GCF_003346775.1	5	5	0	0				
flif	GCF_003346815.1	5	5	0	0				
flif	GCF_003355515.1	5	5	0	0				
flif	GCF_003364195.1	5	5	0	0				
flif	GCF_003364205.1	5	5	0	0				
flif	GCF_003364215.1	5	5	0	0				
flif	GCF_003364255.1	5	5	0	0				
flif	GCF_003364335.1	5	5	0	0				
flif	GCF_003544835.1	5	5	0	0				
flif	GCF_003544855.1	5	5	0	0				
flif	GCF_003544935.1	5	5	0	0				
flif	GCF_003660105.1	5	5	0	0				
flif	GCF_003660265.1	5	5	0	0				
flif	GCF_003660285.1	5	5	0	0				
flif	GCF_003660395.1	5	5	0	0				
flif	GCF_003667345.1	5	5	0	0				
flif	GCF_003670275.1	5	5	0	0				
flif	GCF_003752135.1	5	5	0	0				
flif	GCF_004214795.1	5	5	0	0				
flif	GCF_004214815.1	5	5	0	0				
flif	GCF_004299785.2	5	5	0	0				
flif	GCF_004323845.1	5	5	0	0				
flif	GCF_004803795.1	5	5	0	0				
flif	GCF_004803815.1	5	5	0	0				
flif	GCF_005217605.1	5	5	0	0				
flif	GCF_005406215.1	5	5	0	0				
flif	GCF_005406225.1	5	5	0	0				
flif	GCF_005843985.1	5	5	0	0				
flif	GCF_006459125.1	5	5	0	0				
flif	GCF_006864425.1	5	5	0	0				
flif	GCF_008245005.1	5	5	0	0				
flif	GCF_008245045.1	5	5	0	0				
flif	GCF_008693005.1	5	5	0	0				
flif	GCF_009068765.1	5	5	0	0				
flif	GCF_009192995.1	5	5	0	0				
flif	GCF_009258225.1	5	5	0	0				
flif	GCF_011769985.2	5	5	0	0				
flif	GCF_013177635.1	5	5	0	0				
flif	GCF_013177655.1	5	5	0	0				
flif	GCF_013201605.1	5	5	0	0				
flif	GCF_013201625.1	5	5	0	0				
flif	GCF_013201705.1	5	5	0	0				
flif	GCF_013201725.1	5	5	0	0				
flif	GCF_013201825.1	5	5	0	0				
flif	GCF_013201935.1	5	5	0	0				
flif	GCF_013283835.1	5	5	0	0				
flif	GCF_013372105.1	5	5	0	0				
flif	GCF_013372125.1	5	5	0	0				
flif	GCF_013372145.1	5	5	0	0				
flif	GCF_013372185.1	5	5	0	0				
flif	GCF_013372205.1	5	5	0	0				
flif	GCF_013372265.1	5	5	0	0				
flif	GCF_014253065.1	5	5	0	0				
flif	GCF_014466985.1	5	5	0	0				
flif	GCF_014905095.1	5	5	0	0				
flif	GCF_014905115.1	5	5	0	0				
flif	GCF_014905135.1	5	5	0	0				
flif	GCF_015100395.1	5	5	0	0				
flif	GCF_015265455.1	5	5	0	0				
flif	GCF_015265475.1	5	5	0	0				
flif	GCF_016106035.1	5	5	0	0				
flif	GCF_016593255.1	5	5	0	0				
flif	GCF_016806695.1	5	5	0	0				
flif	GCF_016937535.1	5	5	0	0				
flif	GCF_017357825.1	5	5	0	0				
flif	GCF_017979425.1	5	5	0	0				
flif	GCF_017979475.1	5	5	0	0				
flif	GCF_018145655.1	5	5	0	0				
flif	GCF_019711685.1	5	5	0	0				
flif	GCF_021300615.1	5	5	0	0				
flif	GCF_021300655.1	5	5	0	0				
flif	GCF_023646285.1	5	5	0	0				
flif	GCF_024267655.1	5	5	0	0				
flif	GCF_025770725.1	5	5	0	0				
flif	GCF_026000295.1	5	5	0	0				
flif	GCF_027859255.1	5	5	0	0				
flif	GCF_027943725.1	5	5	0	0				
flif	GCF_027946175.1	5	5	0	0				
flif	GCF_028649595.1	5	5	0	0				
flif	GCF_028751035.1	5	5	0	0				
flif	GCF_030249845.1	5	5	0	0				
flif	GCF_030296055.1	5	5	0	0				
flif	GCF_900115615.1	5	5	0	0				
flif	GCF_900187115.1	4	4	0	0				
flif	GCF_900461455.1	5	5	0	0				
flif	GCF_900475935.1	5	5	0	0				
flif	GCF_900476215.1	5	5	0	0				
flif	GCF_900478295.1	4	4	0	0				
flif	GCF_900637395.1	5	5	0	0				
flif	GCF_905120465.1	5	5	0	0				
flif	GCF_905120475.1	5	5	0	0				
flig	GCF_000012965.1	4	4	0	0				
flig	GCF_000021725.1	4	4	0	0				
flig	GCF_000024885.1	5	5	0	0				
flig	GCF_000092245.1	5	5	0	0				
flig	GCF_000147355.1	5	5	0	0				
flig	GCF_000155475.1	5	5	0	0				
flig	GCF_000162575.1	5	5	0	0				
flig	GCF_000194135.1	5	5	0	0				
flig	GCF_000196135.1	5	5	0	0				
flig	GCF_000200595.1	5	5	0	0				
flig	GCF_000242915.1	5	5	0	0				
flig	GCF_000254135.1	5	5	0	0				
flig	GCF_000259275.1	5	5	0	0				
flig	GCF_000265295.1	5	5	0	0				
flig	GCF_000420385.1	5	5	0	0				
flig	GCF_000445475.1	5	5	0	0				
flig	GCF_000507845.1	5	5	0	0				
flig	GCF_000518225.1	5	5	0	0				
flig	GCF_000568815.1	5	5	0	0				
flig	GCF_000597725.1	5	5	0	0				
flig	GCF_000686565.1	5	5	0	0				
flig	GCF_000687535.1	5	5	0	0				
flig	GCF_000736415.1	5	5	0	0				
flig	GCF_000744435.1	5	5	0	0				
flig	GCF_000762845.2	5	5	0	0				
flig	GCF_000762875.2	5	5	0	0				
flig	GCF_000763135.2	5	5	0	0				
flig	GCF_000765805.2	5	5	0	0				
flig	GCF_000765905.2	5	5	0	0				
flig	GCF_000813325.1	5	5	0	0				
flig	GCF_000816185.1	5	5	0	0				
flig	GCF_000816305.1	5	5	0	0				
flig	GCF_000816785.1	5	5	0	0				
flig	GCF_001282945.1	5	5	0	0				
flig	GCF_001283065.1	5	5	0	0				
flig	GCF_001298465.1	5	5	0	0				
flig	GCF_001457695.1	4	4	0	0				
flig	GCF_001602095.1	5	5	0	0				
flig	GCF_001687475.2	5	5	0	0				
flig	GCF_001693335.1	5	5	0	0				
flig	GCF_001723605.1	5	5	0	0				
flig	GCF_001956695.1	5	5	0	0				
flig	GCF_002021925.1	5	5	0	0				
flig	GCF_002080395.1	5	5	0	0				
flig	GCF_002104335.1	5	5	0	0				
flig	GCF_002119425.1	5	5	0	0				
flig	GCF_002139855.1	5	5	0	0				
flig	GCF_002139875.1	5	5	0	0				
flig	GCF_002139915.1	5	5	0	0				
flig	GCF_002139935.1	5	5	0	0				
flig	GCF_002238335.1	5	5	0	0				
flig	GCF_002335445.1	5	5	0	0				
flig	GCF_002837275.1	5	5	0	0				
flig	GCF_003063245.1	5	5	0	0				
flig	GCF_003063295.1	5	5	0	0				
flig	GCF_003245365.1	5	5	0	0				
flig	GCF_003316695.1	5	5	0	0				
flig	GCF_003346775.1	5	5	0	0				
flig	GCF_003346815.1	5	5	0	0				
flig	GCF_003355515.1	5	5	0	0				
flig	GCF_003364195.1	5	5	0	0				
flig	GCF_003364205.1	5	5	0	0				
flig	GCF_003364215.1	5	5	0	0				
flig	GCF_003364255.1	5	5	0	0				
flig	GCF_003364335.1	5	5	0	0				
flig	GCF_003544835.1	5	5	0	0				
flig	GCF_003544855.1	5	5	0	0				
flig	GCF_003544935.1	5	5	0	0				
flig	GCF_003660105.1	5	5	0	0				
flig	GCF_003660265.1	5	5	0	0				
flig	GCF_003660285.1	5	5	0	0				
flig	GCF_003660395.1	5	5	0	0				
flig	GCF_003667345.1	5	5	0	0				
flig	GCF_003670275.1	5	5	0	0				
flig	GCF_003752135.1	5	5	0	0				
flig	GCF_004214795.1	5	5	0	0				
flig	GCF_004214815.1	5	5	0	0				
flig	GCF_004299785.2	5	5	0	0				
flig	GCF_004323845.1	5	5	0	0				
flig	GCF_004803795.1	5	5	0	0				
flig	GCF_004803815.1	5	5	0	0				
flig	GCF_005217605.1	5	5	0	0				
flig	GCF_005406215.1	5	5	0	0				
flig	GCF_005406225.1	5	5	0	0				
flig	GCF_005843985.1	5	5	0	0				
flig	GCF_006459125.1	5	5	0	0				
flig	GCF_006864425.1	5	5	0	0				
flig	GCF_008245005.1	5	5	0	0				
flig	GCF_008245045.1	5	5	0	0				
flig	GCF_008693005.1	5	5	0	0				
flig	GCF_009068765.1	5	5	0	0				
flig	GCF_009192995.1	5	5	0	0				
flig	GCF_009258225.1	5	5	0	0				
flig	GCF_011769985.2	5	5	0	0				
flig	GCF_013177635.1	5	5	0	0				
flig	GCF_013177655.1	5	5	0	0				
flig	GCF_013201605.1	5	5	0	0				
flig	GCF_013201625.1	5	5	0	0				
flig	GCF_013201705.1	5	5	0	0				
flig	GCF_013201725.1	5	5	0	0				
flig	GCF_013201825.1	5	5	0	0				
flig	GCF_013201935.1	5	5	0	0				
flig	GCF_013283835.1	5	5	0	0				
flig	GCF_013372105.1	5	5	0	0				
flig	GCF_013372125.1	5	5	0	0				
flig	GCF_013372145.1	5	5	0	0				
flig	GCF_013372185.1	5	5	0	0				
flig	GCF_013372205.1	5	5	0	0				
flig	GCF_013372265.1	5	5	0	0				
flig	GCF_014253065.1	5	5	0	0				
flig	GCF_014466985.1	5	5	0	0				
flig	GCF_014905095.1	5	5	0	0				
flig	GCF_014905115.1	5	5	0	0				
flig	GCF_014905135.1	5	5	0	0				
flig	GCF_015100395.1	5	5	0	0				
flig	GCF_015265455.1	5	5	0	0				
flig	GCF_015265475.1	5	5	0	0				
flig	GCF_016106035.1	5	5	0	0				
flig	GCF_016593255.1	5	5	0	0				
flig	GCF_016806695.1	5	5	0	0				
flig	GCF_016937535.1	5	5	0	0				
flig	GCF_017357825.1	5	5	0	0				
flig	GCF_017979425.1	5	5	0	0				
flig	GCF_017979475.1	5	5	0	0				
flig	GCF_018145655.1	5	5	0	0				
flig	GCF_019711685.1	5	5	0	0				
flig	GCF_021300615.1	5	5	0	0				
flig	GCF_021300655.1	5	5	0	0				
flig	GCF_023646285.1	5	5	0	0				
flig	GCF_024267655.1	5	5	0	0				
flig	GCF_025770725.1	5	5	0	0				
flig	GCF_026000295.1	5	5	0	0				
flig	GCF_027859255.1	5	5	0	0				
flig	GCF_027943725.1	5	5	0	0				
flig	GCF_027946175.1	5	5	0	0				
flig	GCF_028649595.1	5	5	0	0				
flig	GCF_028751035.1	5	5	0	0				
flig	GCF_030249845.1	5	5	0	0				
flig	GCF_030296055.1	5	5	0	0				
flig	GCF_900115615.1	5	5	0	0				
flig	GCF_900187115.1	4	4	0	0				
flig	GCF_900461455.1	5	5	0	0				
flig	GCF_900475935.1	5	5	0	0				
flig	GCF_900476215.1	5	5	0	0				
flig	GCF_900478295.1	4	4	0	0				
flig	GCF_900637395.1	5	5	0	0				
flig	GCF_905120465.1	5	5	0	0				
flig	GCF_905120475.1	5	5	0	0				
flih	GCF_000012965.1	3	3	0	0				
flih	GCF_000021725.1	4	4	0	0				
flih	GCF_000024885.1	4	4	0	0				
flih	GCF_000092245.1	5	5	0	0				
flih	GCF_000147355.1	4	4	0	0				
flih	GCF_000155475.1	4	4	0	0				
flih	GCF_000162575.1	4	4	0	0				
flih	GCF_000183725.1	4	4	0	0				
flih	GCF_000194135.1	4	4	0	0				
flih	GCF_000196135.1	4	4	0	0				
flih	GCF_000200595.1	4	4	0	0				
flih	GCF_000242915.1	5	5	0	0				
flih	GCF_000254135.1	4	4	0	0				
flih	GCF_000259275.1	4	4	0	0				
flih	GCF_000265295.1	5	5	0	0				
flih	GCF_000420385.1	3	3	0	0				
flih	GCF_000445475.1	4	4	0	0				
flih	GCF_000507845.1	4	4	0	0				
flih	GCF_000518225.1	4	4	0	0				
flih	GCF_000568815.1	5	5	0	0				
flih	GCF_000597725.1	4	4	0	0				
flih	GCF_000686565.1	4	4	0	0				
flih	GCF_000687535.1	5	5	0	0				
flih	GCF_000736415.1	4	4	0	0				
flih	GCF_000744435.1	3	3	0	0				
flih	GCF_000762845.2	4	4	0	0				
flih	GCF_000762875.2	4	4	0	0				
flih	GCF_000763135.2	1	1	0	0				
flih	GCF_000765805.2	4	4	0	0				
flih	GCF_000765905.2	4	4	0	0				
flih	GCF_000813325.1	5	5	0	0				
flih	GCF_000816185.1	4	4	0	0				
flih	GCF_000816305.1	4	4	0	0				
flih	GCF_000816785.1	4	4	0	0				
flih	GCF_001282945.1	4	4	0	0				
flih	GCF_001283065.1	4	4	0	0				
flih	GCF_001298465.1	4	4	0	0				
flih	GCF_001457695.1	3	3	0	0				
flih	GCF_001602095.1	4	4	0	0				
flih	GCF_001687475.2	4	4	0	0				
flih	GCF_001693335.1	4	4	0	0				
flih	GCF_001956695.1	5	5	0	0				
flih	GCF_002021925.1	4	4	0	0				
flih	GCF_002080395.1	4	4	0	0				
flih	GCF_002104335.1	4	4	0	0				
flih	GCF_002119425.1	3	3	0	0				
flih	GCF_002139855.1	4	4	0	0				
flih	GCF_002139875.1	4	4	0	0				
flih	GCF_002139915.1	4	4	0	0				
flih	GCF_002139935.1	4	4	0	0				
flih	GCF_002238335.1	4	4	0	0				
flih	GCF_002335445.1	0	0	0	0				
flih	GCF_002837275.1	5	5	0	0				
flih	GCF_003063245.1	5	5	0	0				
flih	GCF_003063295.1	5	5	0	0				
flih	GCF_003245365.1	5	5	0	0				
flih	GCF_003316695.1	4	4	0	0				
flih	GCF_003346775.1	5	5	0	0				
flih	GCF_003346815.1	5	5	0	0				
flih	GCF_003355515.1	4	4	0	0				
flih	GCF_003364195.1	4	4	0	0				
flih	GCF_003364205.1	4	4	0	0				
flih	GCF_003364215.1	4	4	0	0				
flih	GCF_003364255.1	4	4	0	0				
flih	GCF_003364335.1	4	4	0	0				
flih	GCF_003544835.1	4	4	0	0				
flih	GCF_003544855.1	5	5	0	0				
flih	GCF_003544935.1	5	5	0	0				
flih	GCF_003660105.1	4	4	0	0				
flih	GCF_003660285.1	4	4	0	0				
flih	GCF_003660395.1	4	4	0	0				
flih	GCF_003667345.1	5	5	0	0				
flih	GCF_003670275.1	4	4	0	0				
flih	GCF_003752135.1	4	4	0	0				
flih	GCF_004214795.1	5	5	0	0				
flih	GCF_004214815.1	4	4	0	0				
flih	GCF_004299785.2	4	4	0	0				
flih	GCF_004323845.1	4	4	0	0				
flih	GCF_004803795.1	4	4	0	0				
flih	GCF_004803815.1	5	5	0	0				
flih	GCF_005217605.1	5	5	0	0				
flih	GCF_005406215.1	4	4	0	0				
flih	GCF_005406225.1	4	4	0	0				
flih	GCF_005843985.1	2	2	0	0				
flih	GCF_006459125.1	5	5	0	0				
flih	GCF_006864425.1	4	4	0	0				
flih	GCF_008245005.1	5	5	0	0				
flih	GCF_008245045.1	4	4	0	0				
flih	GCF_008693005.1	4	4	0	0				
flih	GCF_009068765.1	4	4	0	0				
flih	GCF_009192995.1	4	4	0	0				
flih	GCF_009258225.1	4	4	0	0				
flih	GCF_011769985.2	5	5	0	0				
flih	GCF_013177635.1	5	5	0	0				
flih	GCF_013177655.1	4	4	0	0				
flih	GCF_013201605.1	4	4	0	0				
flih	GCF_013201625.1	4	4	0	0				
flih	GCF_013201705.1	5	5	0	0				
flih	GCF_013201725.1	5	5	0	0				
flih	GCF_013201825.1	5	5	0	0				
flih	GCF_013201935.1	5	5	0	0				
flih	GCF_013283835.1	5	5	0	0				
flih	GCF_013372105.1	4	4	0	0				
flih	GCF_013372125.1	4	4	0	0				
flih	GCF_013372145.1	4	4	0	0				
flih	GCF_013372185.1	4	4	0	0				
flih	GCF_013372205.1	5	5	0	0				
flih	GCF_013372265.1	5	5	0	0				
flih	GCF_014253065.1	5	5	0	0				
flih	GCF_014905095.1	4	4	0	0				
flih	GCF_014905115.1	4	4	0	0				
flih	GCF_014905135.1	4	4	0	0				
flih	GCF_015265455.1	4	4	0	0				
flih	GCF_015265475.1	5	5	0	0				
flih	GCF_016106035.1	5	5	0	0				
flih	GCF_016593255.1	4	4	0	0				
flih	GCF_016806695.1	4	4	0	0				
flih	GCF_016937535.1	4	4	0	0				
flih	GCF_017357825.1	4	4	0	0				
flih	GCF_017979425.1	4	4	0	0				
flih	GCF_017979475.1	4	4	0	0				
flih	GCF_018145655.1	5	5	0	0				
flih	GCF_019711685.1	4	4	0	0				
flih	GCF_021300615.1	4	4	0	0				
flih	GCF_021300655.1	5	5	0	0				
flih	GCF_023646285.1	4	4	0	0				
flih	GCF_024267655.1	5	5	0	0				
flih	GCF_025770725.1	5	5	0	0				
flih	GCF_026000295.1	5	5	0	0				
flih	GCF_027859255.1	5	5	0	0				
flih	GCF_028649595.1	4	4	0	0				
flih	GCF_028751035.1	4	4	0	0				
flih	GCF_030249845.1	4	4	0	0				
flih	GCF_030296055.1	4	4	0	0				
flih	GCF_900115615.1	4	4	0	0				
flih	GCF_900187115.1	4	4	0	0				
flih	GCF_900461455.1	5	5	0	0				
flih	GCF_900475935.1	4	4	0	0				
flih	GCF_900476215.1	4	4	0	0				
flih	GCF_900478295.1	3	3	0	0				
flih	GCF_900637395.1	4	4	0	0				
flih	GCF_905120465.1	4	4	0	0				
flih	GCF_905120475.1	5	5	0	0				
flii	GCF_000012965.1	4	4	0	0				
flii	GCF_000024885.1	5	5	0	0				
flii	GCF_000092245.1	5	5	0	0				
flii	GCF_000147355.1	5	5	0	0				
flii	GCF_000155475.1	5	5	0	0				
flii	GCF_000162575.1	5	5	0	0				
flii	GCF_000183725.1	5	5	0	0				
flii	GCF_000194135.1	5	5	0	0				
flii	GCF_000196135.1	5	5	0	0				
flii	GCF_000200595.1	5	5	0	0				
flii	GCF_000242915.1	5	5	0	0				
flii	GCF_000254135.1	5	5	0	0				
flii	GCF_000259275.1	5	5	0	0				
flii	GCF_000265295.1	5	5	0	0				
flii	GCF_000420385.1	5	5	0	0				
flii	GCF_000445475.1	5	5	0	0				
flii	GCF_000507845.1	5	5	0	0				
flii	GCF_000518225.1	5	5	0	0				
flii	GCF_000568815.1	5	5	0	0				
flii	GCF_000597725.1	5	5	0	0				
flii	GCF_000686565.1	5	5	0	0				
flii	GCF_000687535.1	5	5	0	0				
flii	GCF_000736415.1	5	5	0	0				
flii	GCF_000744435.1	5	5	0	0				
flii	GCF_000762845.2	5	5	0	0				
flii	GCF_000762875.2	5	5	0	0				
flii	GCF_000763135.2	5	5	0	0				
flii	GCF_000765805.2	5	5	0	0				
flii	GCF_000765905.2	5	5	0	0				
flii	GCF_000813325.1	5	5	0	0				
flii	GCF_000816185.1	5	5	0	0				
flii	GCF_000816305.1	5	5	0	0				
flii	GCF_000816785.1	5	5	0	0				
flii	GCF_001282945.1	5	5	0	0				
flii	GCF_001283065.1	5	5	0	0				
flii	GCF_001298465.1	5	5	0	0				
flii	GCF_001457695.1	4	4	0	0				
flii	GCF_001602095.1	5	5	0	0				
flii	GCF_001687475.2	5	5	0	0				
flii	GCF_001693335.1	5	5	0	0				
flii	GCF_001723605.1	5	5	0	0				
flii	GCF_001956695.1	5	5	0	0				
flii	GCF_002021925.1	5	5	0	0				
flii	GCF_002080395.1	5	5	0	0				
flii	GCF_002104335.1	5	5	0	0				
flii	GCF_002119425.1	5	5	0	0				
flii	GCF_002139855.1	5	5	0	0				
flii	GCF_002139875.1	5	5	0	0				
flii	GCF_002139915.1	5	5	0	0				
flii	GCF_002139935.1	5	5	0	0				
flii	GCF_002238335.1	5	5	0	0				
flii	GCF_002837275.1	5	5	0	0				
flii	GCF_003063245.1	5	5	0	0				
flii	GCF_003063295.1	5	5	0	0				
flii	GCF_003245365.1	5	5	0	0				
flii	GCF_003316695.1	5	5	0	0				
flii	GCF_003346775.1	5	5	0	0				
flii	GCF_003346815.1	5	5	0	0				
flii	GCF_003355515.1	5	5	0	0				
flii	GCF_003364195.1	5	5	0	0				
flii	GCF_003364205.1	5	5	0	0				
flii	GCF_003364215.1	5	5	0	0				
flii	GCF_003364255.1	5	5	0	0				
flii	GCF_003364335.1	5	5	0	0				
flii	GCF_003544835.1	5	5	0	0				
flii	GCF_003544855.1	5	5	0	0				
flii	GCF_003544935.1	5	5	0	0				
flii	GCF_003660105.1	5	5	0	0				
flii	GCF_003660265.1	5	5	0	0				
flii	GCF_003660285.1	5	5	0	0				
flii	GCF_003660395.1	5	5	0	0				
flii	GCF_003667345.1	5	5	0	0				
flii	GCF_003670275.1	5	5	0	0				
flii	GCF_003752135.1	5	5	0	0				
flii	GCF_004214795.1	5	5	0	0				
flii	GCF_004214815.1	5	5	0	0				
flii	GCF_004299785.2	5	5	0	0				
flii	GCF_004323845.1	5	5	0	0				
flii	GCF_004803795.1	5	5	0	0				
flii	GCF_004803815.1	5	5	0	0				
flii	GCF_005217605.1	5	5	0	0				
flii	GCF_005406215.1	5	5	0	0				
flii	GCF_005406225.1	5	5	0	0				
flii	GCF_005843985.1	5	5	0	0				
flii	GCF_006459125.1	5	5	0	0				
flii	GCF_006864425.1	5	5	0	0				
flii	GCF_008245005.1	5	5	0	0				
flii	GCF_008245045.1	5	5	0	0				
flii	GCF_008693005.1	5	5	0	0				
flii	GCF_009068765.1	5	5	0	0				
flii	GCF_009192995.1	5	5	0	0				
flii	GCF_009258225.1	5	5	0	0				
flii	GCF_011769985.2	5	5	0	0				
flii	GCF_013177635.1	5	5	0	0				
flii	GCF_013177655.1	5	5	0	0				
flii	GCF_013201605.1	5	5	0	0				
flii	GCF_013201625.1	5	5	0	0				
flii	GCF_013201705.1	5	5	0	0				
flii	GCF_013201725.1	5	5	0	0				
flii	GCF_013201825.1	5	5	0	0				
flii	GCF_013201935.1	5	5	0	0				
flii	GCF_013283835.1	5	5	0	0				
flii	GCF_013372105.1	5	5	0	0				
flii	GCF_013372125.1	5	5	0	0				
flii	GCF_013372145.1	5	5	0	0				
flii	GCF_013372185.1	5	5	0	0				
flii	GCF_013372205.1	5	5	0	0				
flii	GCF_013372265.1	5	5	0	0				
flii	GCF_014253065.1	5	5	0	0				
flii	GCF_014466985.1	5	5	0	0				
flii	GCF_014905095.1	5	5	0	0				
flii	GCF_014905115.1	5	5	0	0				
flii	GCF_014905135.1	5	5	0	0				
flii	GCF_015265455.1	5	5	0	0				
flii	GCF_015265475.1	5	5	0	0				
flii	GCF_016106035.1	5	5	0	0				
flii	GCF_016593255.1	5	5	0	0				
flii	GCF_016806695.1	5	5	0	0				
flii	GCF_016937535.1	5	5	0	0				
flii	GCF_017357825.1	5	5	0	0				
flii	GCF_017979425.1	5	5	0	0				
flii	GCF_017979475.1	5	5	0	0				
flii	GCF_018145655.1	5	5	0	0				
flii	GCF_019711685.1	5	5	0	0				
flii	GCF_021300615.1	5	5	0	0				
flii	GCF_021300655.1	5	5	0	0				
flii	GCF_023646285.1	5	5	0	0				
flii	GCF_024267655.1	5	5	0	0				
flii	GCF_025770725.1	5	5	0	0				
flii	GCF_026000295.1	5	5	0	0				
flii	GCF_027859255.1	5	5	0	0				
flii	GCF_027943725.1	5	5	0	0				
flii	GCF_027946175.1	5	5	0	0				
flii	GCF_028649595.1	5	5	0	0				
flii	GCF_028751035.1	5	5	0	0				
flii	GCF_030249845.1	5	5	0	0				
flii	GCF_030296055.1	5	5	0	0				
flii	GCF_900115615.1	5	5	0	0				
flii	GCF_900187115.1	4	4	0	0				
flii	GCF_900461455.1	5	5	0	0				
flii	GCF_900475935.1	5	5	0	0				
flii	GCF_900476215.1	5	5	0	0				
flii	GCF_900478295.1	4	4	0	0				
flii	GCF_900637395.1	5	5	0	0				
flii	GCF_905120465.1	5	5	0	0				
flii	GCF_905120475.1	5	5	0	0				
flik	GCF_000012965.1	0	0	0	0				
flik	GCF_000021725.1	0	0	0	0				
flik	GCF_000024885.1	0	0	0	0				
flik	GCF_000147355.1	1	1	0	0				
flik	GCF_000155475.1	0	0	0	0				
flik	GCF_000162575.1	0	0	0	0				
flik	GCF_000183725.1	0	0	0	0				
flik	GCF_000196135.1	0	0	0	0				
flik	GCF_000200595.1	0	0	0	0				
flik	GCF_000242915.1	1	1	0	0				
flik	GCF_000254135.1	1	1	0	0				
flik	GCF_000259275.1	1	1	0	0				
flik	GCF_000265295.1	0	0	0	0				
flik	GCF_000445475.1	1	1	0	0				
flik	GCF_000507845.1	0	0	0	0				
flik	GCF_000518225.1	0	0	0	0				
flik	GCF_000568815.1	0	0	0	0				
flik	GCF_000597725.1	0	0	0	0				
flik	GCF_000686565.1	0	0	0	0				
flik	GCF_000687535.1	0	0	0	0				
flik	GCF_000736415.1	0	0	0	0				
flik	GCF_000762845.2	0	0	0	0				
flik	GCF_000762875.2	0	0	0	0				
flik	GCF_000763135.2	0	0	0	0				
flik	GCF_000765805.2	0	0	0	0				
flik	GCF_000765905.2	0	0	0	0				
flik	GCF_000813325.1	0	0	0	0				
flik	GCF_001282945.1	0	0	0	0				
flik	GCF_001283065.1	0	0	0	0				
flik	GCF_001298465.1	0	0	0	0				
flik	GCF_001457695.1	0	0	0	0				
flik	GCF_001602095.1	0	0	0	0				
flik	GCF_001687475.2	1	1	0	0				
flik	GCF_001693335.1	0	0	0	0				
flik	GCF_001723605.1	0	0	0	0				
flik	GCF_001956695.1	0	0	0	0				
flik	GCF_002021925.1	0	0	0	0				
flik	GCF_002080395.1	1	1	0	0				
flik	GCF_002104335.1	1	1	0	0				
flik	GCF_002139875.1	0	0	0	0				
flik	GCF_002139915.1	0	0	0	0				
flik	GCF_002139935.1	0	0	0	0				
flik	GCF_002238335.1	1	1	0	0				
flik	GCF_002335445.1	1	1	0	0				
